latitude,longitude,waterfallok,ad_attempts,ad_opportunities,impressions,start,complete
41.75,-70.85,3,49,2,2,2,2
39.77,-74.52,2,28,6,6,6,5
46.61,-68.18,2,42,5,3,3,3
40.89,-86.07,3,46,3,2,2,2
41.98,-75.73,2,30,2,1,1,1
29.88,-84.6,2,28,,,,
41.01,-84.47,2,28,1,,,
40.68,-84.52,2,46,3,3,3,3
48.33,-119.94,4,68,1,1,1,1
30.48,-83.45,3,67,3,3,3,3
42.77,-71.51,8,114,5,3,3,3
33.07,-99,1,26,1,1,1,1
32.56,-90.32,1,14,,,,
36.12,-99.28,1,24,1,1,1,1
42.11,-88.76,1,14,,,,
47.11,-98.21,1,15,1,1,1,1
32.6,-85.49,2,28,4,1,1,1
39.63,-120.22,1,17,1,1,1,1
33.02,-105.88,1,15,1,1,1,1
42.03,-96.13,2,27,,,,
47.43,-95.62,1,13,,,,
40.54,-74.58,5,60,2,2,2,1
-34.21,151.01,4,38,,,,
38.34,-82.54,6,82,7,6,6,5
42.86,-72.3,1,14,,,,
38.3,-81.55,10,138,6,3,3,3
52.83,-113.45,12,119,,,,
29.21,-98.36,6,76,2,2,2,2
29.94,-90.08,1,14,,,,
44.04,-96.32,5,74,3,3,3,2
38.86,-98.88,5,58,2,,,
38.17,-78.84,1,14,,,,
44.26,-72.58,1,21,1,1,1,1
38.96,-94.98,4,56,,,,
30.64,-84.6,1,15,2,2,2,2
45.27,-98.65,1,14,,,,
42.52,-90.54,1,21,2,2,2,2
40.64,-77.57,3,48,3,3,3,3
32.19,-88.86,3,50,5,4,4,4
44.49,-88.89,3,39,,,,
48.58,-100.84,1,13,,,,
28.51,-82.63,1,14,,,,
42.6,-76.73,1,14,,,,
-29.76,116.45,1,10,,,,
37.66,-97.58,1,14,,,,
-33.86,150.91,3,30,,,,
45.24,-92.22,2,28,,,,
-33.32,151.23,1,10,,,,
42.55,-73.92,1,14,,,,
30.44,-98.13,2,28,,,,
42.67,-80.42,2,20,,,,
39.84,-80.56,5,71,2,1,1,1
43.43,-94.95,1,14,,,,
40.96,-96.53,4,44,,,,
36.36,-76.15,1,14,,,,
50.78,-112.94,1,10,,,,
42.9,-76.13,3,41,,,,
42.85,-80.5,6,58,,,,
48,-96.18,1,14,,,,
32.67,-95.42,3,63,5,4,4,3
43.03,-91.62,1,23,2,1,1,1
43.66,-91.06,1,14,,,,
31.45,-90.46,1,5,1,1,1,
31.82,-99.47,3,43,1,1,1,1
36.72,-86.58,1,8,,,,
43.43,-76.1,4,58,1,1,1,1
33.46,-117.66,1,14,1,1,1,1
38.67,-84.35,6,75,6,6,6,5
27.79,-80.6,1,14,,,,
34.04,-94.33,5,61,3,3,3,2
55.43,-116.48,1,10,,,,
41.4,-72.09,2,27,,,,
35.85,-110.37,3,42,,,,
46.35,-67.55,1,10,,,,
-33.92,150.61,2,19,,,,
35.92,-110.53,2,35,2,2,2,2
38.82,-75.6,1,14,,,,
40.67,-93.38,1,13,,,,
35.96,-95.4,3,41,,,,
32.98,-93.52,4,57,3,1,1,1
47.09,-70.34,1,10,,,,
46.34,-79.42,1,10,,,,
37.75,-90.65,2,3,1,1,1,
38.55,-75.11,1,14,,,,
-33.79,150.75,2,20,,,,
53.55,-113.13,2,20,,,,
36.07,-77.22,3,41,,,,
40,-92.2,1,6,1,1,1,
40.41,-92.56,2,28,1,,,
36.43,-76.86,3,42,1,,,
45.57,-84.83,1,14,,,,
37.72,-77.71,1,14,,,,
45.42,-65.91,1,10,,,,
-32.18,115.98,2,19,,,,
35,-107.47,1,14,2,1,1,1
44.11,-71.93,1,14,1,,,
-27.3,152.62,1,10,,,,
-37.9,145.63,3,28,,,,
40.45,-79.9,1,1,1,1,1,
42.05,-90.44,1,14,,,,
38.64,-111.76,1,14,,,,
37.05,-81.7,2,27,,,,
49.2,-113.32,1,10,,,,
29.76,-98.18,1,14,,,,
40.05,-90.15,1,14,1,1,1,1
36.96,-90.13,1,14,,,,
43.08,-80.31,3,30,,,,
36.38,-82.27,1,7,,,,
37.3,-78.39,1,14,2,2,2,1
43.4,-97.32,1,14,,,,
44.77,-69.22,1,4,1,,,
,-71.43,,1,,,,
43.04,-74.63,1,21,3,2,2,2
45.33,-93.57,28,430,33,23,23,22
47.22,-122.45,76,1256,107,76,76,73
37.95,-122.08,53,757,63,43,43,38
45.08,-93.14,17,282,38,33,33,31
31.89,-81.61,2,36,2,1,1,1
40.02,-75.3,46,627,75,63,59,55
47.89,-113.87,8,111,7,,,
43.36,-95.11,2,29,2,1,1,1
44.26,-72.96,3,30,1,1,1,
42.25,-92.92,7,105,7,6,6,6
37.04,-77.56,3,70,14,14,14,14
39.86,-105.19,8,107,4,4,4,4
33.63,-117.07,49,826,73,62,62,59
40.15,-74.2,46,783,86,79,79,75
40.26,-81.02,3,46,5,5,5,5
43.98,-121.27,42,736,61,53,53,53
21.3,-157.83,286,4759,387,287,287,281
-33.87,151.03,355,4032,271,257,255,250
32.19,-110.39,20,341,32,30,30,30
43.92,-66.06,2,20,,,,
34.96,-117.67,8,96,7,7,7,6
-33.8,151.05,56,530,3,3,1,
-37.89,145,35,436,81,81,81,80
-37.88,145.3,81,922,59,55,55,54
50.85,-114.2,36,359,12,12,12,11
42.8,-85.73,23,339,19,14,13,13
-33.53,151.31,51,489,1,1,1,1
-35.08,138.53,13,156,15,14,14,14
43.6,-79.54,11,111,2,2,2,2
30.83,-91.45,7,153,12,8,8,8
43.77,-79.49,117,1247,83,75,73,72
37.7,-121.4,14,243,12,11,11,11
61.14,-142.92,2,28,,,,
37.79,-122.4,3,36,1,1,1,1
52.26,-106.5,5,50,,,,
-31.98,115.95,8,79,2,1,1,1
43.14,-80.25,48,534,34,33,33,32
-28.05,153.4,27,301,23,21,21,20
45.95,-73.57,19,202,4,4,4,4
41.19,-73.62,7,107,9,6,6,6
42.08,-77.03,51,869,73,55,55,54
43.22,-78.06,19,325,32,30,30,30
34.11,-79.94,5,70,,,,
33.62,-78.97,32,448,32,27,27,25
42.28,-83.39,24,351,31,29,29,27
40.16,-74.97,13,168,11,9,9,7
-34,150.9,16,155,,,,
33.51,-81.82,10,134,9,7,7,6
29.79,-82.16,2,28,,,,
41.52,-71.32,1,15,1,1,1,1
37.87,-80.17,12,160,10,6,6,5
40.71,-73.3,16,298,25,22,22,22
40.72,-74.4,9,364,65,63,63,60
40.21,-80.77,5,45,6,5,5,3
40.67,-73.67,9,131,8,3,3,3
41.02,-73.81,19,251,17,14,14,12
41.75,-75.36,1,14,,,,
45,-68.63,7,105,6,6,6,6
41.96,-72.8,13,239,44,40,40,38
30.93,-84.65,12,172,1,1,1,1
42.68,-73.83,45,612,32,22,21,17
49.13,-102.98,19,261,22,22,22,22
34.73,-86.59,8,119,4,3,3,3
39.81,-75.21,38,536,16,14,11,11
39,-121.1,13,218,26,24,24,24
28.8,-82.49,3,65,5,4,4,4
42.36,-77.35,31,561,41,33,33,32
43.96,-83.02,1,24,8,8,8,8
36.05,-79.35,7,94,1,,,
-27.99,153.34,15,140,5,4,3,2
41.83,-108.39,1,22,4,2,2,1
31.22,-85.39,3,41,,,,
36.14,-75.74,9,128,5,2,2,2
44.02,-79.8,31,378,25,24,24,24
48.65,-123.4,48,412,22,21,21,21
34.62,-112.42,26,478,47,40,40,40
46.98,-123.6,7,93,5,4,4,3
41.47,-72.19,6,150,18,16,16,16
-31.76,115.74,4,85,16,16,16,16
38.9,-81.07,1,14,,,,
34.05,-117.98,10,209,19,18,18,18
37.99,-76.5,3,30,2,2,1,1
38.57,-123.2,1,44,9,9,9,9
-38.27,144.51,2,25,4,4,4,4
45.08,-93.09,3,38,2,1,1,1
37.91,-76.96,10,146,1,1,1,1
42.05,-74.12,7,202,26,25,25,25
40.12,-75.13,17,272,18,12,12,10
48.8,-87.27,2,12,,,,
34.28,-88.32,19,240,6,3,3,2
45.33,-93.01,11,156,6,3,3,3
43.03,-88.6,10,155,20,16,16,15
38.75,-89.97,17,297,36,27,27,27
-37.7,144.77,16,179,11,11,10,9
30.56,-91.93,3,44,2,1,1,1
49.19,-98.1,10,178,39,40,39,38
40.87,-97.6,4,56,9,7,7,5
49.13,-122.62,61,614,19,19,19,18
50.7,-119.27,54,573,20,19,19,18
43.63,-79.49,26,310,15,15,15,15
-33.8,151.24,12,108,,,,
41.03,-81.34,3,72,17,15,15,14
33.61,-81.97,9,144,6,6,6,6
40.63,-81.46,11,179,29,26,26,25
34.29,-92.38,17,262,17,14,14,12
43.68,-79.73,23,221,16,16,16,14
38.15,-94.85,2,47,6,3,3,3
40.65,-89.6,7,86,2,1,1,
-32.19,115.88,6,67,3,2,2,1
42.47,-92.1,7,147,15,13,13,13
49.72,-112.62,8,183,23,23,23,23
34.66,-92.53,10,131,9,8,8,5
36.72,-94.23,1,26,4,1,1,1
41.72,-92.72,15,377,36,34,34,33
38.77,-83.8,2,88,11,11,11,10
33.79,-85.29,10,151,5,5,5,4
45.2,-72.57,4,39,,,,
44.58,-79.87,1,10,,,,
40.33,-73.98,1,14,1,,,
47.57,-69.86,4,39,1,1,1,1
35.86,-86.42,3,40,,,,
37.09,-89.05,2,26,,,,
40.94,-74.07,19,252,14,9,9,6
35.59,-97.3,10,130,7,5,5,4
37.25,-85.52,10,161,10,10,10,9
12.52,-70.03,8,69,,,,
44.27,-123.06,1,13,,,,
41.01,-79.66,3,42,2,1,1,1
48.38,-53.91,8,78,,,,
39.58,-79.79,8,150,12,8,8,8
42.59,-91.55,1,14,,,,
42.47,-72.49,2,28,,,,
44.74,-92.71,2,28,1,,,
43.38,-97.96,1,59,10,10,10,10
43.74,-87.85,1,7,1,1,1,
33.77,-93.73,1,13,2,,,
38.18,-87.77,3,44,1,1,1,1
42.22,-71.69,6,87,5,2,2,2
44.15,-78.8,6,49,1,1,1,
42.45,-71.46,2,27,,,,
45.65,-64.06,3,64,11,11,11,11
39.56,-111.86,2,28,,,,
-34.96,138.73,3,33,,,,
45.05,-93.91,1,1,1,1,1,
33.14,-90.08,3,57,5,3,3,3
39.19,-76.1,7,150,10,10,10,9
34.95,-95.08,2,33,3,2,2,2
29.86,-84.91,6,74,7,6,6,5
45.28,-91.71,3,49,3,2,2,1
40.1,-79.37,2,28,2,,,
43.52,-80.65,3,30,,,,
39.02,-98.38,1,15,1,1,1,1
36.06,-86.01,2,28,,,,
39.62,-84.93,5,64,5,5,5,4
42.1,-74.55,7,147,15,11,11,11
35.52,-81.98,4,34,1,1,1,1
34.19,-81.29,2,61,9,9,9,9
38.11,-85.1,1,14,,,,
35.05,-78.8,2,31,6,6,6,6
34.59,-78.25,1,14,,,,
40.72,-74.91,3,77,7,6,6,6
46.07,-100.22,2,33,2,1,1,1
45.39,-91.68,4,38,2,2,2,1
33.71,-117.81,5,76,4,4,4,3
41.34,-72.44,2,37,2,2,2,2
33.62,-91.95,1,14,,,,
37.87,-122.27,1,21,1,1,1,1
39.76,-106.18,2,47,4,4,4,4
47.15,-99.75,1,14,1,,,
40.24,-74.01,1,40,4,4,4,4
33.57,-92.27,2,19,2,1,1,1
7.07,125.61,4,34,,,,
40.23,-87.58,1,20,6,6,6,6
50.22,-60.72,3,29,,,,
31.44,-99.7,1,2,,,,
38.23,-87.05,1,14,,,,
41.11,-76.82,6,81,3,1,1,1
-34.64,138.65,2,20,,,,
37.42,-93.27,2,29,1,1,1,1
-27.23,153.08,2,21,1,1,1,1
29.15,-82.19,8,117,4,4,4,4
32.77,-92.34,1,14,,,,
39.81,-77.02,1,14,1,,,
44.82,-73.52,5,45,1,,,
43.67,-81.02,1,10,,,,
33.82,-98.2,3,42,1,,,
-26.23,152.67,1,10,,,,
39.31,-123.73,2,28,,,,
47.07,-71.3,2,20,,,,
37.53,-87.7,1,14,,,,
32.3,-99.31,2,19,1,1,1,
44.65,-72.69,3,41,1,,,
41.81,-96.49,1,13,,,,
39.59,-89.53,1,14,1,,,
35.12,-95.23,1,12,3,3,3,2
34.11,-116.59,1,15,2,1,1,1
29.35,-96.83,4,29,2,1,1,
44.87,-78.53,4,39,,,,
44.27,-68.34,4,73,3,2,2,2
35.15,-114.57,3,42,2,1,1,1
42.77,-82.67,1,21,3,1,1,1
42.27,-83.13,13,178,7,5,5,5
38.01,-79.05,52,819,65,57,57,53
40.3,-111.69,3,83,13,13,13,12
40.77,-73.93,51,758,44,32,32,31
38.7,-77.23,4,73,4,4,4,4
42.57,-86.11,5,52,7,7,7,5
37.61,-77.44,41,788,114,112,112,108
41.87,-70.76,10,160,14,9,9,8
36.22,-80.81,2,23,1,,,
43.03,-78.51,12,241,18,15,15,15
43.24,-78.89,9,145,9,7,7,7
39.73,-122.34,29,541,33,30,30,29
40.79,-76.47,2,14,1,1,1,
43.02,-82.94,2,38,4,4,4,4
41.22,-75.01,5,76,4,3,3,3
27.64,-81.4,11,146,9,8,8,7
41.64,-87.62,8,138,10,7,7,7
37.81,-78.68,7,96,12,8,8,8
33.94,-80.74,1,6,6,6,6,5
37.02,-79.81,13,315,44,43,43,41
37.13,-82.87,19,334,36,19,19,19
39.26,-76.71,2,38,10,9,9,9
35.88,-82.51,5,69,3,1,1,1
38.1,-82.72,11,159,5,4,4,3
42.26,-72.5,2,35,2,2,2,2
40.69,-73.85,12,175,9,5,5,5
40,-75.27,6,92,7,6,6,6
40.72,-79.75,4,52,2,1,1,1
28.7,-81.31,3,44,2,2,2,2
42.63,-73.53,8,116,4,2,2,1
48.36,-121.98,20,304,20,16,16,16
36.08,-80.02,3,31,3,3,3,2
40.64,-83.6,13,244,19,17,17,16
34.89,-88.85,5,67,,,,
43.71,-84.42,5,68,,,,
-37.65,145.03,70,711,17,16,15,14
44.93,-69.39,6,131,13,9,9,9
34.27,-86.95,3,55,5,5,5,5
36.56,-118.19,4,59,6,6,6,6
35.88,-118.15,3,43,4,4,4,3
48.93,-122.73,10,227,44,24,24,23
34.07,-117.94,2,28,1,1,1,1
36.85,-120.55,2,30,1,1,1,1
47.81,-117.62,4,88,5,5,5,5
39.6,-87.72,7,90,1,1,1,
41.32,-73.86,1,23,2,1,1,1
43.86,-80,5,49,,,,
31.26,-82.84,13,225,15,13,13,13
45.53,-94.59,2,41,7,4,4,4
37.33,-80.6,6,105,13,8,8,8
42.05,-72.77,3,51,1,1,1,1
30.24,-93.01,10,140,9,3,3,3
41.55,-73.73,5,86,16,16,16,15
41.77,-88.77,2,32,3,3,3,3
32.87,-91.44,7,105,11,7,7,7
39.16,-81.07,14,192,10,6,6,5
42.97,-77.25,9,125,16,13,13,13
35.61,-80.99,11,135,15,11,11,11
45.53,-91.05,2,11,3,3,3,1
42.89,-72.09,3,51,6,6,6,6
47.38,-122.84,1,20,3,2,2,2
40.45,-75.81,18,325,39,38,38,37
32.92,-96.11,18,291,41,28,28,26
39.78,-77.38,5,79,4,1,1,1
42.75,-71.88,5,63,3,,,
39.36,-83.39,3,49,5,5,5,5
38.21,-86.84,9,135,8,7,7,7
30.54,-91.11,2,77,14,14,14,14
32.56,-92.48,2,25,,,,
35.75,-94.98,4,73,3,3,3,3
26.41,-80.16,10,111,2,1,1,1
43.71,-92.58,10,139,2,2,2,2
44.28,-71.69,6,96,14,12,12,12
41.29,-73.76,4,42,,,,
33.24,-97.16,10,279,28,24,24,24
41.3,-80.49,1,14,1,,,
40.71,-85.16,14,180,6,3,3,2
-33.94,150.85,7,68,,,,
43.6,-73.64,6,104,3,3,3,3
44.01,-79.68,7,76,2,2,2,2
-34.81,138.71,7,68,,,,
44.07,-93.73,3,75,5,4,4,4
43.6,-116.13,2,45,7,6,6,6
41.26,-95.94,6,115,8,8,8,7
37.03,-121.98,7,127,14,12,12,10
44.12,-94.89,7,153,16,10,10,10
40.63,-73.71,17,269,11,6,6,6
43.15,-83.38,7,103,4,1,1,1
34.02,-83.22,2,35,1,1,1,1
41.01,-73.84,2,69,10,10,10,10
31.76,-95.16,10,139,7,3,3,3
46.48,-90.15,8,102,3,1,1,1
36.75,-96.07,10,122,4,3,3,2
46.29,-96.73,6,137,18,16,16,16
35.19,-94.8,1,12,4,3,3,3
40.07,-123.93,3,35,,,,
40.99,-74.14,6,74,3,2,2,1
37.66,-81.73,4,54,2,2,2,2
44.24,-78.16,2,19,,,,
38.48,-95.26,1,13,,,,
32.22,-90.46,4,34,5,4,4,3
38.85,-79.42,1,5,,,,
43.13,-95,1,7,1,1,1,
-28.2,153.55,1,10,,,,
-34.42,138.33,1,10,,,,
41.63,-99.42,1,14,,,,
30.98,-84.2,2,28,,,,
40.72,-88.53,1,18,1,1,1,1
45.22,-121.27,1,13,,,,
37.08,-78.64,1,14,,,,
33.3,-112.1,2,28,,,,
-42.91,147.49,2,19,,,,
37.97,-88.28,1,14,,,,
-37.88,145.35,1,10,,,,
48.1,-117.59,2,27,,,,
32.22,-82.41,2,28,,,,
42.2,-86.34,1,14,,,,
32.87,-114.72,1,14,,,,
44.28,-75.85,1,14,,,,
41.48,-111.77,1,14,1,,,
40.93,-74.16,1,13,,,,
44.91,-63.5,1,9,,,,
41.19,-74.49,3,41,,,,
39.68,-76.84,1,7,1,,,
38.93,-81.62,1,14,,,,
41.83,-97.48,1,13,,,,
40.58,-81.06,1,14,,,,
42.27,-72.08,1,14,1,,,
49.68,-126.12,3,28,,,,
-33.83,151.11,1,10,,,,
45.07,-64.63,1,3,1,1,1,
35.86,-120.8,1,14,,,,
41.09,-88.42,1,14,,,,
46.69,-92.2,1,13,,,,
36.9,-95.2,1,14,,,,
37.28,-95.54,1,7,,,,
-33.25,151.45,1,9,,,,
35.26,-84.71,1,9,1,,,
46.9,-55.4,1,10,,,,
43.28,-85.86,1,3,,,,
45.9,-74.93,1,10,,,,
40.68,-75.02,1,14,,,,
29.98,-98.88,1,2,,,,
45.51,-72.25,1,10,,,,
43.53,-88.2,1,14,1,,,
38.61,-120.84,1,14,,,,
40.3,-90.86,2,28,,,,
43.19,-74.96,2,40,1,1,1,1
45.89,-67.46,1,9,,,,
44.69,-69.38,1,16,2,2,2,2
40.43,-86.61,2,18,,,,
49.72,-125.26,1,10,,,,
38.08,-103.89,1,18,1,1,1,1
33.78,-86.02,1,14,,,,
35.03,-78.63,4,55,1,,,
41.84,-93.4,1,14,1,,,
37.26,-98.63,1,21,1,1,1,1
41.73,-122.53,1,14,,,,
42.91,-81.42,1,10,,,,
41.11,-88.25,2,27,,,,
49.37,-54.27,1,9,,,,
39.83,-100.94,1,21,4,4,4,4
37.93,-81.94,1,14,,,,
30.96,-88.18,2,28,,,,
41.25,-104.38,3,41,1,,,
38.2,-88.57,2,28,,,,
29.85,-97.35,2,5,4,4,4,2
53.42,-113.81,1,10,,,,
41.86,-73.87,1,14,,,,
-38.1,145.22,2,19,,,,
46.92,-105.43,1,14,,,,
44.57,-110.44,1,1,,,,
31.7,-83.68,2,13,4,4,4,3
41.19,-91.98,1,14,,,,
37.27,-115.21,2,28,,,,
39.45,-82.69,2,28,,,,
41.31,-96.83,1,14,,,,
47.22,-102.86,1,13,,,,
41.13,-72.34,1,13,,,,
39.4,-107.21,2,28,,,,
35.48,-97.5,3,38,,,,
45.4,-84.73,2,28,,,,
-34.82,138.66,1,10,,,,
43.78,-102.42,1,14,,,,
47.06,-95.71,1,14,,,,
47.51,-52.76,1,1,1,1,1,
,116,,6,,,,
32.43,-80.67,3,30,2,2,2,1
39.07,-85.73,1,14,,,,
30.86,-96.54,1,14,1,,,
41.01,-73.94,1,14,,,,
34.29,-80.62,1,13,,,,
45.77,-79.4,1,10,,,,
38.13,-106.24,1,6,1,1,1,
51.22,-102.47,24,272,18,10,10,10
34.78,-98.2,1,46,3,3,3,3
41.99,-72.45,8,121,6,2,2,2
42.96,-76.06,3,52,7,5,5,4
46.82,-88.57,6,69,,,,
41.04,-78.82,3,42,,,,
-27.52,152.63,1,9,,,,
38.92,-90.06,8,98,4,2,2,2
32.15,-87.92,2,35,1,1,1,1
33.44,-80.8,1,13,1,,,
36.52,-80.97,4,61,3,3,3,2
41.65,-95.29,6,87,2,1,1,1
42.65,-105.87,8,108,3,1,1,1
55.13,-120.99,1,9,,,,
37.01,-81.79,2,29,1,1,1,1
39.57,-93.78,4,58,2,2,2,2
40.49,-83.65,3,61,14,8,8,8
31.56,-94.48,1,18,2,2,2,2
40.1,-83.29,2,68,17,16,16,15
44.52,-92.54,3,52,3,3,3,3
40.99,-75.58,6,84,5,2,2,2
36.15,-95.96,14,226,10,8,8,8
45.39,-93.21,5,59,3,3,3,2
45.63,-121.54,1,40,3,3,3,3
39.38,-93.48,3,40,,,,
45.5,-92.62,2,27,,,,
38.74,-76.84,2,47,5,5,5,5
42.36,-71.07,2,28,,,,
28.92,-97.9,5,90,14,14,14,14
44.85,-93.79,9,178,23,16,16,16
31.09,-85.9,7,103,1,1,1,1
34.78,-90.33,3,41,1,,,
43.55,-89.02,3,62,14,14,14,14
38.75,-112.11,9,148,16,5,5,5
37.93,-111.49,1,14,1,1,1,1
48.54,-123.07,6,73,2,,,
50.58,-104.1,1,10,,,,
63.67,-143.2,2,14,1,,,
30.81,-97.59,1,14,,,,
43.49,-72.01,2,58,12,12,12,12
-33.9,150.61,5,50,,,,
35.83,-79.8,8,155,38,36,37,35
38.33,-82.25,3,41,,,,
40.87,-79.26,3,65,5,5,5,5
39.62,-80.76,8,101,3,2,2,2
31.29,-97.37,3,42,1,,,
45.23,-95.98,2,28,,,,
38.61,-89.32,4,78,6,5,5,5
33.78,-105.29,1,6,1,1,1,
44.27,-66.16,1,10,,,,
38.49,-108.09,1,14,,,,
29.72,-81.99,5,52,1,,,
45.19,-95.3,2,27,,,,
-37.49,144.59,1,13,1,1,1,1
38.92,-101.72,1,14,,,,
38.44,-82.31,7,90,4,3,3,2
31.35,-81.83,8,117,8,6,6,6
35.17,-101.93,1,14,,,,
31.85,-96.28,1,14,,,,
38.38,-88.73,1,14,,,,
44.55,-90.42,1,6,1,1,1,
45.23,-87.56,3,48,1,1,1,1
32.8,-92.99,4,55,1,,,
31.84,-101.5,1,36,5,5,5,5
46.62,-94.01,1,7,1,1,1,
33.75,-116.06,2,17,2,2,2,1
47.42,-123.19,1,13,1,,,
-38.33,144.97,6,56,,,,
31.47,-88.25,2,15,,,,
48.46,-67.43,3,20,1,1,1,
39.7,-82.3,1,10,3,2,2,2
40.28,-87.2,8,103,3,,,
38.83,-96.78,1,13,1,,,
40.58,-124.15,1,20,5,5,5,5
45.44,-112.13,1,14,,,,
33.62,-84.37,1,20,2,2,2,2
36.78,-80.71,2,35,4,4,4,4
52.97,-113.99,4,40,,,,
63.94,-145.57,1,14,,,,
38.64,-90.18,1,14,,,,
35.44,-100.22,1,13,2,,,
35.68,-94.18,1,14,,,,
47.85,-94.88,1,13,1,,,
21.91,-159.58,1,11,5,4,4,4
37.44,-121.99,1,14,,,,
38.9,-96.6,1,14,,,,
44.88,-98.57,2,28,1,,,
40.5,-92,1,21,1,1,1,1
43.16,-92.88,1,13,,,,
29.18,-95.74,1,13,,,,
41.37,-95.98,2,21,1,1,1,
37.82,-89.2,2,28,,,,
34.96,-106,1,16,2,2,2,2
30.51,-82.12,1,20,1,1,1,1
31.2,-97.24,1,14,,,,
45.04,-63.28,1,10,,,,
-31.74,115.77,3,28,2,2,2,2
,-96.82,,,,1,,
37.33,-80.46,1,14,,,,
53.12,-114.48,2,19,,,,
43.19,-79.83,2,15,,,,
42.2,-71.91,3,37,6,5,5,5
43.13,-79.1,5,81,15,15,15,14
33.88,-118.27,5,61,4,4,4,3
-27.58,151.92,3,29,,,,
42.67,-83,7,130,10,8,8,8
35.67,-90.1,5,70,,,,
37.17,-86.75,3,49,5,2,2,2
-33.4,151.35,16,141,,,,
46.93,-97.23,5,49,6,5,5,4
42.71,-94.71,5,75,3,3,3,3
-32.03,115.89,8,79,1,,1,
38.89,-77.07,1,16,5,3,3,3
38.78,-81.33,7,121,7,3,3,3
30.05,-90.7,2,35,1,1,1,1
40.96,-74.12,4,61,2,2,2,2
41.88,-71.56,3,42,,,,
38.13,-78.71,12,205,10,10,10,10
41.21,-80.49,3,69,8,8,8,8
45.55,-75.41,2,20,1,1,1,1
39.98,-76.09,2,28,1,,,
44.02,-80.07,5,43,1,1,1,
41.82,-73.79,2,31,4,2,2,2
47.83,-103.2,12,178,6,3,3,3
30.64,-92.43,1,16,3,1,1,1
42.9,-88.8,11,204,12,12,12,12
32.76,-97.18,6,140,8,7,7,7
39.55,-93.49,2,28,2,,,
-34.89,138.57,1,10,,,,
45.66,-72.92,7,60,,,,
38.87,-82.58,5,242,35,33,33,31
40.79,-87.75,10,111,6,3,3,2
50.63,-114.41,3,100,20,20,20,20
41.41,-95.01,4,48,,,,
42.37,-96.28,5,98,6,5,5,5
42.79,-78.83,12,281,48,42,42,41
45.18,-74.96,7,69,,,,
34.09,-83.42,6,135,12,12,12,11
40.68,-89.64,8,111,5,5,5,4
29.14,-81,2,22,,,,
41.84,-74.09,3,128,27,23,23,22
28.07,-80.62,16,210,6,4,4,4
43.11,-88.44,26,363,17,10,9,7
45.08,-73.37,2,17,,,,
40.87,-74.34,3,54,5,4,4,4
40.68,-77.01,1,18,2,1,1,1
3.13,101.69,5,59,4,4,4,4
33.98,-98.5,8,133,3,2,2,2
39.4,-89.13,6,89,6,5,5,5
41.54,-72.81,2,108,26,20,20,20
32.67,-97.61,7,110,8,8,8,7
41.34,-96.38,6,65,5,5,5,4
46.66,-94.1,2,27,1,,,
42.63,-89.23,3,27,1,,,
39.26,-96.3,4,97,15,15,15,14
41.83,-75.5,2,43,3,3,3,3
31.77,-88.28,2,27,,,,
39.04,-94.59,4,84,9,7,7,7
35.93,-79.75,5,72,2,1,1,1
-22,148.05,6,59,,,,
38.6,-95.84,3,40,,,,
37.09,-89.89,7,93,10,7,7,5
39.1,-84.47,6,113,7,6,6,6
-38.37,142.82,1,10,,,,
40.4,-90.78,2,46,9,4,4,4
38.3,-77.46,5,70,4,4,4,4
29.95,-90.1,4,67,15,13,13,13
-33.19,138.02,11,106,,,,
41.92,-87.84,1,13,,,,
38.63,-90.19,16,223,5,2,2,2
41.33,-75.73,3,102,22,22,22,21
41.91,-99.15,6,76,16,15,15,15
39.04,-104.7,2,31,3,3,3,3
52.47,-114.05,1,37,9,9,9,9
45.51,-73.56,8,57,,,,
46.9,-96.12,9,144,5,4,4,4
41.78,-70.77,3,45,4,4,4,4
35.74,-78.09,2,21,7,6,6,6
41.39,-88.57,1,13,1,,,
40.38,-105.52,1,13,,,,
38.66,-118.83,7,96,,,,
30.45,-89.44,1,17,5,4,4,4
37.44,-122.14,1,16,1,1,1,1
46.86,-90.9,3,55,4,4,4,4
40.34,-78.78,4,53,2,2,2,2
43.04,-70.96,2,44,3,3,3,3
45.42,-75.6,1,10,,,,
38.86,-84.49,1,14,,,,
43.12,-70.71,2,27,,,,
43.46,-70.82,2,17,1,1,1,
41.25,-82.12,7,197,23,23,23,23
37.78,-86.5,2,90,27,20,20,20
42.46,-76.81,3,43,3,1,1,1
41.66,-83.56,2,70,13,12,12,12
36.93,-76.24,2,39,6,3,3,3
47.77,-98.15,1,26,1,1,1,1
37.55,-120.68,2,46,10,10,10,10
47.07,-122.98,2,28,,,,
50.27,-96.05,4,45,1,1,1,1
49.63,-95.72,2,19,,,,
44.63,-116.7,2,40,3,1,1,1
39.31,-89.61,1,62,8,8,8,8
34.27,-117.2,25,359,31,29,29,29
40.69,-122.26,67,1012,62,51,51,47
-37.83,145.03,181,1905,101,98,94,88
35.63,-86.69,16,196,19,12,12,9
-37.8,144.94,100,1041,33,30,30,29
42.96,-80.06,9,62,2,2,2,1
43.7,-111.88,16,280,30,26,26,25
45.47,-75.76,20,221,12,11,11,11
38.63,-122.9,22,344,35,29,29,28
43.85,-111.69,4,79,13,13,13,13
-37.85,144.75,25,224,1,1,1,
-34.04,151.09,26,255,5,4,4,4
